Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
50,0.032511,0.0309,0.034122,0.032833,0.032189,0.031222,0.030578,0.031544,0.031544,0.0309,0.031544,0.031544,0.0309,0.031867,0.032189,0.031867,0.030578,0.031867,0.031544,0.031222,0.032189,0.762006,1.291728,1.48828,1.560778,1.582044,1.591389,1.594288,1.5901,1.592355,1.588811,1.589777,1.585589,1.588166,1.582044,1.585266,1.580111,1.582044,1.577211,1.579789,1.574956,1.576244,1.573022,1.575922,1.570767,1.574311,1.569478,1.571411,1.567545,1.569156,1.565933,0.482968,0.154953,0.07311,0.048622,0.039278,0.035733,0.034767,0.032833,0.032511,0.032511,0.031544,0.031867,0.032511,0.0309,0.032511,0.032189,0.033156,0.032189,0.031867,20
51,0.031222,0.031222,0.031544,0.031544,0.031867,0.0309,0.031544,0.031867,0.031544,0.032511,0.031222,0.031867,0.031867,0.0309,0.032833,0.031867,0.030578,0.032189,0.032511,0.031222,0.032189,0.694986,1.261118,1.481513,1.554334,1.582689,1.588166,1.592677,1.591389,1.592033,1.592033,1.587522,1.589133,1.584622,1.586555,1.5814,1.583655,1.579144,1.5814,1.578178,1.577211,1.5756,1.577855,1.573989,1.570445,1.571089,1.5727,1.568833,1.568189,1.567867,1.565289,0.502945,0.158497,0.073755,0.048622,0.038955,0.036055,0.0338,0.034767,0.033156,0.032511,0.032833,0.032833,0.032189,0.032511,0.031867,0.0309,0.032833,0.0338,0.031544,20
52,0.0309,0.031222,0.0309,0.031222,0.031544,0.031867,0.033156,0.032189,0.032511,0.031867,0.032511,0.030578,0.031222,0.031544,0.033156,0.031544,0.032189,0.032189,0.031867,0.0309,0.031222,0.742029,1.280451,1.487313,1.562067,1.583333,1.593966,1.591389,1.594933,1.590422,1.591066,1.5872,1.587522,1.583655,1.584622,1.585589,1.581078,1.582044,1.579467,1.579467,1.576567,1.577855,1.5727,1.574633,1.574956,1.571089,1.5727,1.568189,1.5698,1.5669,1.567545,0.515834,0.160753,0.074721,0.049911,0.040244,0.036055,0.034122,0.032833,0.032189,0.032511,0.033478,0.032833,0.031544,0.032189,0.031867,0.032189,0.032511,0.031544,0.031867,20
53,0.031544,0.032189,0.030578,0.031544,0.031544,0.031867,0.031867,0.032189,0.031544,0.032189,0.029611,0.033478,0.030256,0.031867,0.031544,0.031222,0.030578,0.030578,0.031222,0.031222,0.031222,0.76394,1.291406,1.488924,1.561745,1.582689,1.591711,1.591066,1.591389,1.588166,1.589777,1.586233,1.5872,1.588166,1.583978,1.583978,1.580755,1.583011,1.5785,1.578822,1.577211,1.576244,1.576889,1.5756,1.572378,1.573344,1.569478,1.571733,1.5669,1.569478,1.564645,0.626032,0.188463,0.082132,0.051522,0.041855,0.036055,0.0338,0.032833,0.032189,0.032833,0.031867,0.032511,0.032833,0.031544,0.032189,0.033156,0.033156,0.031867,0.031867,20
54,0.032511,0.031867,0.031222,0.031867,0.0309,0.0309,0.030578,0.032189,0.031867,0.031544,0.0309,0.031867,0.032189,0.032189,0.0309,0.032189,0.031867,0.031544,0.031867,0.031222,0.031544,0.642465,1.240174,1.469913,1.555623,1.579144,1.592677,1.591389,1.594611,1.5901,1.592355,1.587522,1.589777,1.585911,1.582044,1.583011,1.580111,1.580433,1.578178,1.578822,1.5756,1.577533,1.573667,1.575278,1.571411,1.573022,1.569156,1.572056,1.567867,1.567545,1.5669,0.589299,0.178152,0.079555,0.050555,0.039922,0.035733,0.034122,0.033478,0.032511,0.032511,0.032511,0.031544,0.032189,0.031867,0.032833,0.032511,0.032511,0.032511,0.031544,20
55,0.032189,0.032189,0.031544,0.031222,0.032189,0.032189,0.031222,0.032189,0.031222,0.031867,0.032189,0.031222,0.031867,0.031867,0.0309,0.032189,0.031222,0.032511,0.0309,0.031867,0.031544,0.675653,1.253062,1.478613,1.554978,1.585589,1.590744,1.592355,1.592355,1.589777,1.590744,1.585266,1.588166,1.584944,1.585266,1.582366,1.582689,1.579789,1.581078,1.576889,1.579789,1.574956,1.576889,1.573667,1.570122,1.5727,1.568833,1.570767,1.567222,1.5698,1.566578,0.527112,0.164942,0.075366,0.050555,0.040566,0.035411,0.034122,0.0338,0.033478,0.032511,0.031867,0.033156,0.032189,0.032189,0.031867,0.031867,0.033156,0.031544,0.032189,20
56,0.031544,0.032189,0.032511,0.0309,0.031544,0.0309,0.031222,0.031867,0.031867,0.031867,0.031867,0.031222,0.0309,0.033156,0.031544,0.0309,0.0309,0.031867,0.031222,0.031867,0.031222,0.630543,1.236307,1.468624,1.5553,1.579789,1.593,1.592033,1.594288,1.5901,1.592033,1.588489,1.585266,1.586233,1.582366,1.5843,1.579467,1.581078,1.577211,1.578822,1.576244,1.576889,1.573667,1.575278,1.571089,1.573344,1.5698,1.571089,1.567545,1.570122,1.565933,0.616687,0.185886,0.082132,0.052166,0.039922,0.036055,0.034444,0.033478,0.032511,0.033156,0.032511,0.032511,0.032833,0.031544,0.031222,0.031867,0.031867,0.0309,0.031867,20
57,0.031222,0.031544,0.031867,0.031544,0.031222,0.032833,0.031867,0.031867,0.031867,0.032511,0.0309,0.032189,0.031867,0.031867,0.0309,0.031544,0.032833,0.031867,0.0309,0.031222,0.031867,0.71593,1.271751,1.481191,1.560134,1.5814,1.593966,1.593322,1.591389,1.590744,1.587844,1.588489,1.585911,1.585911,1.583333,1.584622,1.580755,1.581722,1.578178,1.579789,1.575278,1.578178,1.573344,1.575922,1.571733,1.573022,1.569478,1.572056,1.5669,1.569478,1.565289,0.616687,0.185241,0.081166,0.050233,0.040244,0.035089,0.034444,0.033156,0.033156,0.033478,0.032833,0.031867,0.031867,0.032189,0.032833,0.031222,0.032511,0.031867,0.032189,20
58,0.032189,0.031222,0.031544,0.031222,0.031222,0.032189,0.031544,0.032511,0.031867,0.031867,0.031867,0.0309,0.032511,0.032189,0.0309,0.032189,0.031544,0.031867,0.031222,0.032189,0.032511,0.579633,1.213108,1.461214,1.5524,1.579789,1.591711,1.590422,1.5959,1.589455,1.592355,1.587844,1.588489,1.583978,1.585589,1.582366,1.583011,1.579144,1.580111,1.575922,1.577211,1.578822,1.574956,1.575922,1.572056,1.573989,1.568833,1.571411,1.567222,1.568189,1.564645,0.782306,0.224874,0.091476,0.055066,0.041855,0.0367,0.0367,0.030578,0.035089,0.031222,0.033478,0.031222,0.032511,0.032511,0.032511,0.032189,0.031544,0.032511,0.032189,20
59,0.031544,0.032833,0.031867,0.031867,0.031544,0.031222,0.032511,0.032189,0.032833,0.032511,0.031222,0.031222,0.032189,0.032511,0.030578,0.031867,0.032511,0.0309,0.031544,0.031544,0.031867,0.537745,1.194097,1.454125,1.549501,1.5785,1.592033,1.591066,1.594288,1.590422,1.591389,1.587522,1.589777,1.584622,1.584622,1.586233,1.582366,1.5843,1.578178,1.580755,1.5756,1.577855,1.574633,1.575278,1.571089,1.572056,1.570445,1.570767,1.571089,1.567222,1.569478,0.738485,0.214563,0.089543,0.053455,0.041211,0.037667,0.035089,0.034122,0.033478,0.032833,0.031544,0.032833,0.032189,0.032189,0.033478,0.032833,0.031222,0.032833,0.032189,20
60,0.031867,0.031222,0.031867,0.031867,0.029933,0.0309,0.032189,0.031867,0.0309,0.031867,0.032511,0.0309,0.032189,0.0309,0.031544,0.031222,0.030578,0.031544,0.0309,0.031867,0.031544,0.606054,1.225674,1.464436,1.554978,1.579789,1.593,1.592033,1.594611,1.591711,1.587522,1.5901,1.585911,1.588166,1.583978,1.583011,1.582366,1.579144,1.580433,1.577533,1.577855,1.574633,1.577211,1.5727,1.5756,1.570122,1.573667,1.569156,1.571411,1.567545,1.567222,0.74654,0.216818,0.088899,0.054422,0.040889,0.037022,0.035089,0.033478,0.032833,0.032511,0.032833,0.031867,0.032189,0.033156,0.032189,0.032189,0.032189,0.031867,0.0309,20
61,0.031544,0.032189,0.031867,0.031544,0.0309,0.0309,0.031222,0.032833,0.031222,0.031867,0.031544,0.032189,0.031544,0.031544,0.0309,0.031222,0.031222,0.031867,0.032189,0.032189,0.032511,0.530978,1.187008,1.454125,1.545956,1.581078,1.587522,1.593322,1.590744,1.593322,1.589133,1.590422,1.586555,1.588489,1.5843,1.585589,1.582044,1.583655,1.580755,1.582044,1.579144,1.5785,1.575922,1.576889,1.5727,1.572378,1.571089,1.572378,1.568833,1.571089,1.5669,0.673075,0.198452,0.08471,0.052488,0.040889,0.0367,0.0338,0.032833,0.031867,0.032189,0.032511,0.032833,0.032511,0.032189,0.032511,0.031867,0.032189,0.031867,0.030256,20
62,0.031867,0.031867,0.031867,0.031222,0.031544,0.031867,0.031544,0.031867,0.0309,0.031222,0.033478,0.0309,0.031867,0.0309,0.0309,0.032189,0.031867,0.031222,0.0309,0.032189,0.456546,1.153498,1.439947,1.545312,1.577533,1.592033,1.591711,1.594933,1.590744,1.592355,1.588489,1.591066,1.586877,1.583011,1.584944,1.5814,1.582366,1.578178,1.579789,1.5756,1.579467,1.574633,1.5756,1.573344,1.574956,1.5698,1.572378,1.567867,1.571411,1.5669,0.828383,0.233896,0.095021,0.056033,0.0425,0.0367,0.034444,0.033478,0.032511,0.032189,0.033156,0.032511,0.032189,0.032833,0.032833,0.031544,0.031544,0.032189,0.032189,0.033478,20
63,0.032189,0.031222,0.031544,0.032189,0.032511,0.032833,0.031222,0.031867,0.031222,0.031544,0.032511,0.031222,0.031222,0.031222,0.032511,0.032833,0.031222,0.032511,0.032189,0.032511,0.0309,0.504879,1.175086,1.450258,1.545956,1.582044,1.589133,1.595577,1.592355,1.594288,1.590744,1.591066,1.588811,1.584944,1.586233,1.583011,1.583655,1.580433,1.5814,1.578822,1.580111,1.575278,1.578178,1.574311,1.573989,1.573022,1.572378,1.571733,1.567545,1.569478,1.566256,0.734296,0.212629,0.089543,0.053133,0.041855,0.036378,0.034122,0.0338,0.034122,0.032833,0.033156,0.033156,0.032189,0.031544,0.0338,0.031867,0.032511,0.032189,0.031544,20
64,0.031867,0.031544,0.031544,0.032833,0.031867,0.031867,0.032189,0.031867,0.0309,0.031544,0.032189,0.032189,0.031867,0.031867,0.031544,0.031867,0.031222,0.032833,0.030256,0.032511,0.031222,0.577055,1.210208,1.462825,1.550789,1.583978,1.590744,1.595577,1.592355,1.594288,1.590744,1.591389,1.5872,1.588811,1.5843,1.587522,1.582366,1.583978,1.580111,1.577211,1.579144,1.576244,1.577533,1.573667,1.576244,1.571411,1.573344,1.572056,1.570122,1.568511,1.570122,0.78295,0.224874,0.091476,0.055066,0.042178,0.035733,0.034767,0.032833,0.033478,0.032189,0.032833,0.032833,0.031544,0.031867,0.033156,0.031222,0.032833,0.031867,0.032511,20
65,0.031222,0.031867,0.032189,0.033156,0.031544,0.031867,0.030256,0.031544,0.032833,0.0309,0.031867,0.031867,0.032189,0.032189,0.031544,0.031867,0.031222,0.031544,0.030256,0.031867,0.367293,1.104843,1.421903,1.538545,1.5756,1.592033,1.592033,1.596544,1.591711,1.594288,1.5901,1.591389,1.5872,1.588489,1.5843,1.585266,1.582366,1.5843,1.580111,1.578178,1.578822,1.574956,1.5756,1.573667,1.573989,1.5727,1.571733,1.573022,1.568833,1.569156,0.76394,0.220363,0.090832,0.054744,0.041855,0.037667,0.034444,0.032833,0.032189,0.032833,0.032833,0.031867,0.032189,0.032833,0.031867,0.031544,0.032189,0.031867,0.033156,0.032833,20
66,0.032511,0.031867,0.032189,0.031222,0.031222,0.031544,0.032511,0.0309,0.031222,0.031222,0.030578,0.031544,0.031222,0.031544,0.032189,0.032189,0.031544,0.032833,0.032833,0.031222,0.348604,1.095177,1.418037,1.538545,1.576567,1.591389,1.593322,1.595255,1.591389,1.591389,1.593,1.587844,1.589455,1.585266,1.588166,1.583978,1.584944,1.580755,1.582044,1.578178,1.579467,1.574633,1.576889,1.577533,1.573022,1.575278,1.570445,1.5727,1.568833,1.570122,0.936003,0.261606,0.101465,0.056999,0.042822,0.038633,0.034767,0.033156,0.031867,0.032189,0.032833,0.031544,0.031867,0.031867,0.032189,0.032189,0.032189,0.031222,0.031867,0.032511,20
67,0.031544,0.031544,0.032511,0.030578,0.031222,0.031222,0.031867,0.031222,0.030256,0.031222,0.031222,0.031222,0.033156,0.031867,0.032189,0.031867,0.032511,0.031867,0.029933,0.032833,0.262895,1.042656,1.398382,1.532101,1.572378,1.593322,1.589777,1.595255,1.593966,1.592677,1.593644,1.589777,1.590422,1.586233,1.588166,1.583333,1.585589,1.581722,1.582689,1.579144,1.580111,1.5756,1.5785,1.574311,1.574956,1.573344,1.571733,1.573989,1.571089,1.571411,0.898303,0.253229,0.09921,0.056355,0.044111,0.034767,0.037022,0.031867,0.033478,0.032189,0.032833,0.032833,0.033156,0.032511,0.032189,0.032511,0.032511,0.032511,0.031867,0.031867,20
68,0.032189,0.032189,0.031867,0.031222,0.031222,0.032833,0.032511,0.031867,0.0309,0.031544,0.031544,0.031544,0.031867,0.032189,0.0309,0.031867,0.031222,0.032511,0.031544,0.031867,0.371482,1.107421,1.427059,1.537901,1.5814,1.591066,1.597511,1.594933,1.597188,1.594611,1.594933,1.590744,1.591389,1.588166,1.589777,1.584944,1.586233,1.583011,1.583655,1.579789,1.581722,1.578178,1.5785,1.575922,1.576567,1.573667,1.572378,1.5727,1.568511,1.570122,0.763618,0.221007,0.09051,0.053777,0.042178,0.037022,0.034122,0.034122,0.031544,0.032189,0.0338,0.032511,0.032511,0.031867,0.032833,0.032833,0.032189,0.031867,0.032189,0.032511,20
69,0.031867,0.029289,0.030256,0.031867,0.032511,0.031544,0.031867,0.031222,0.032189,0.031222,0.031544,0.031867,0.032189,0.032511,0.031867,0.032833,0.031222,0.031867,0.031222,0.032189,0.421103,1.133843,1.437047,1.542412,1.583011,1.592033,1.596866,1.594933,1.595577,1.591389,1.592355,1.592355,1.588489,1.590744,1.585911,1.587844,1.583011,1.585589,1.581078,1.582689,1.5785,1.580433,1.576567,1.5785,1.573989,1.5756,1.572056,1.573667,1.5698,1.571733,0.835149,0.237118,0.095665,0.055388,0.042178,0.037344,0.034122,0.033156,0.032833,0.032833,0.033156,0.032833,0.033478,0.032833,0.032833,0.031544,0.032189,0.032189,0.0309,0.032189,20
70,0.0309,0.0309,0.031222,0.031544,0.031222,0.032511,0.031544,0.032189,0.031867,0.0309,0.031222,0.032189,0.0309,0.031867,0.031867,0.031222,0.032511,0.032511,0.032511,0.031222,0.416914,1.132876,1.436081,1.540801,1.581078,1.592033,1.596866,1.593966,1.596222,1.592033,1.592355,1.592355,1.5901,1.590744,1.586877,1.589133,1.584622,1.586555,1.5814,1.583011,1.579789,1.5785,1.578822,1.574633,1.576567,1.572056,1.573667,1.570767,1.573667,1.568833,0.821938,0.23454,0.095343,0.055388,0.041533,0.037022,0.035089,0.0338,0.032833,0.032833,0.032189,0.031544,0.031867,0.032833,0.032833,0.032189,0.032189,0.032189,0.031867,0.033156,20
71,0.031222,0.031222,0.032511,0.031544,0.031867,0.031222,0.031544,0.031544,0.032189,0.034122,0.031544,0.032189,0.031867,0.032833,0.031867,0.031222,0.032189,0.032833,0.031867,0.032511,0.031222,0.488123,1.169287,1.449292,1.547245,1.583655,1.594288,1.596544,1.599766,1.594288,1.596866,1.592033,1.593,1.589455,1.5901,1.585911,1.586877,1.585266,1.582689,1.585589,1.580111,1.582689,1.578178,1.579144,1.5756,1.577533,1.573989,1.575922,1.572378,1.572378,1.568833,0.790684,0.226807,0.092443,0.055066,0.042178,0.037022,0.034767,0.034122,0.034444,0.032833,0.032833,0.032189,0.032189,0.033156,0.033156,0.032833,0.032833,0.032511,0.029933,20
72,0.032189,0.031867,0.032189,0.031544,0.032833,0.032511,0.032189,0.032189,0.032511,0.031867,0.033156,0.031222,0.0338,0.0309,0.033478,0.031867,0.031867,0.031867,0.0309,0.031867,0.416269,1.134165,1.433825,1.545312,1.5814,1.593966,1.600088,1.596544,1.597511,1.593,1.595255,1.5901,1.592355,1.587522,1.589133,1.585589,1.585266,1.587522,1.582689,1.584622,1.580433,1.5814,1.577533,1.578178,1.574633,1.575922,1.575278,1.571733,1.574311,1.569478,0.903137,0.253873,0.09921,0.056677,0.042822,0.037667,0.034767,0.034122,0.0338,0.032511,0.032511,0.033156,0.032511,0.032833,0.034122,0.031867,0.032511,0.031544,0.032189,0.033478,20
73,0.0309,0.031867,0.030578,0.032189,0.032189,0.031222,0.032189,0.0309,0.031222,0.031867,0.031222,0.031867,0.032511,0.031867,0.031867,0.031544,0.031867,0.032189,0.031544,0.031867,0.472979,1.16252,1.447036,1.547567,1.583655,1.597188,1.597188,1.599766,1.595255,1.597511,1.592355,1.594288,1.589777,1.590744,1.586233,1.587522,1.587844,1.583978,1.584944,1.581722,1.5814,1.582366,1.577855,1.580755,1.5756,1.577211,1.574956,1.573344,1.575278,1.570122,0.814528,0.232607,0.094376,0.055711,0.042822,0.037022,0.034767,0.032833,0.033156,0.033156,0.032511,0.0338,0.033156,0.032833,0.033156,0.032189,0.033478,0.032511,0.031867,0.031544,20
74,0.031867,0.031544,0.032511,0.031544,0.031222,0.031867,0.0309,0.031544,0.031222,0.031544,0.033156,0.032189,0.031544,0.031544,0.031544,0.033156,0.032189,0.032833,0.031867,0.0309,0.43238,1.144154,1.438658,1.548212,1.581078,1.5959,1.599444,1.597188,1.598477,1.594611,1.594933,1.5959,1.590422,1.592355,1.588166,1.589455,1.584944,1.585266,1.586555,1.582044,1.5843,1.578822,1.579789,1.580111,1.576244,1.5785,1.575922,1.573989,1.573344,1.573022,0.856093,0.242273,0.096632,0.056355,0.041855,0.0367,0.035411,0.033156,0.032511,0.033478,0.032511,0.033156,0.032189,0.031544,0.033156,0.032189,0.033478,0.032511,0.032189,0.031544,20
75,0.031544,0.031867,0.032833,0.031867,0.0309,0.032511,0.032833,0.0309,0.031544,0.031867,0.032189,0.030578,0.031867,0.031544,0.032511,0.031867,0.032833,0.031544,0.030578,0.0309,0.346349,1.092921,1.423514,1.542412,1.580433,1.597188,1.598477,1.601377,1.596222,1.598477,1.593644,1.595577,1.591711,1.592355,1.588166,1.589133,1.587522,1.586877,1.587522,1.582689,1.584944,1.5814,1.583011,1.5785,1.580433,1.575278,1.577533,1.574311,1.5756,1.569478,0.762329,0.21714,0.092765,0.054422,0.044111,0.037344,0.034767,0.032511,0.033156,0.0338,0.032511,0.033478,0.032511,0.032189,0.031867,0.032189,0.032511,0.031544,0.031222,0.031867,20
76,0.032511,0.032189,0.031544,0.032189,0.031867,0.032189,0.032189,0.032189,0.032511,0.032189,0.031867,0.031867,0.032189,0.031544,0.032189,0.031222,0.032511,0.031544,0.031544,0.032189,0.363426,1.106132,1.427703,1.54499,1.582044,1.597188,1.599122,1.600733,1.596866,1.597511,1.593644,1.594288,1.594933,1.591066,1.592355,1.587844,1.588811,1.585266,1.585266,1.583978,1.583978,1.584622,1.579789,1.581722,1.577533,1.579467,1.576244,1.577211,1.572056,1.573989,0.965646,0.268695,0.103721,0.057644,0.043789,0.037667,0.035089,0.034122,0.034767,0.033156,0.034122,0.034122,0.033156,0.031544,0.031222,0.032189,0.032189,0.032511,0.032189,0.031867,20
77,0.031222,0.031867,0.032189,0.032833,0.031867,0.033156,0.031222,0.031544,0.032189,0.031544,0.031544,0.033156,0.032833,0.032511,0.032511,0.031867,0.031544,0.032833,0.031544,0.031867,0.237762,1.025256,1.399026,1.533068,1.581722,1.594611,1.601377,1.599766,1.601377,1.596222,1.597833,1.594288,1.594611,1.590744,1.590744,1.592677,1.587522,1.589455,1.584944,1.586555,1.582044,1.584622,1.580111,1.580755,1.581078,1.578178,1.580111,1.574633,1.576567,1.571733,1.070044,0.296405,0.109843,0.060866,0.043466,0.038955,0.035411,0.034444,0.035411,0.032511,0.033478,0.0338,0.032189,0.032833,0.032511,0.032833,0.032189,0.032511,0.033156,0.031544,20
78,0.032511,0.031867,0.032511,0.031544,0.032189,0.033478,0.031867,0.031222,0.032511,0.031867,0.032511,0.031544,0.032189,0.032189,0.031867,0.031544,0.032189,0.032189,0.031867,0.031544,0.350538,1.09711,1.427059,1.54209,1.584622,1.596866,1.600088,1.602988,1.598155,1.600411,1.596544,1.597188,1.592677,1.593644,1.591389,1.591711,1.588811,1.587844,1.588166,1.585266,1.586233,1.581722,1.583333,1.581722,1.578822,1.582044,1.576567,1.578822,1.5756,1.575278,0.967902,0.270306,0.104043,0.058288,0.044433,0.037022,0.034767,0.032511,0.033478,0.033478,0.032511,0.032511,0.031867,0.032189,0.031867,0.032833,0.032511,0.032833,0.033156,0.032833,20
79,0.032189,0.0309,0.032189,0.031867,0.0309,0.0309,0.032189,0.031867,0.032189,0.031867,0.031867,0.031544,0.031544,0.031222,0.032189,0.031544,0.031222,0.032189,0.031867,0.032511,0.363426,1.108388,1.428025,1.545312,1.5872,1.596222,1.602988,1.600411,1.601377,1.597833,1.596544,1.600088,1.592355,1.596544,1.5901,1.591389,1.590422,1.588166,1.5901,1.585589,1.585911,1.582366,1.583978,1.584944,1.579789,1.5814,1.576889,1.578178,1.5756,1.575278,0.981757,0.273528,0.104043,0.059577,0.043466,0.037344,0.034767,0.0338,0.032833,0.033478,0.032833,0.033156,0.031544,0.032833,0.033156,0.031222,0.032511,0.033156,0.032511,0.032833,20
80,0.031867,0.032511,0.031867,0.031867,0.032833,0.030256,0.031867,0.031222,0.032189,0.031222,0.032189,0.030578,0.031867,0.030578,0.032189,0.031544,0.032189,0.031544,0.032189,0.031867,0.314127,1.078422,1.41707,1.540478,1.585589,1.596544,1.602344,1.601377,1.602022,1.597833,1.597833,1.599122,1.593644,1.595577,1.591066,1.592355,1.591389,1.588489,1.589777,1.585266,1.586877,1.583011,1.583333,1.584622,1.580111,1.582044,1.577855,1.579467,1.574956,1.576889,0.822583,0.23454,0.095021,0.055711,0.042822,0.036378,0.034767,0.034122,0.033156,0.033156,0.032189,0.032189,0.033156,0.032511,0.033478,0.033478,0.032189,0.031222,0.031867,0.031544,20
81,0.031867,0.032511,0.031222,0.032189,0.031544,0.032833,0.031222,0.029933,0.0338,0.029933,0.032511,0.033156,0.032189,0.031867,0.031867,0.032189,0.032189,0.031867,0.032511,0.031867,0.229707,1.022356,1.39677,1.535001,1.583655,1.597511,1.604922,1.602344,1.604277,1.598477,1.600733,1.596866,1.599122,1.593644,1.596544,1.591711,1.593322,1.5901,1.588811,1.588489,1.588166,1.584944,1.586555,1.5814,1.5843,1.580111,1.582044,1.578178,1.578822,1.576244,1.174764,0.322827,0.115643,0.062477,0.044755,0.038311,0.035411,0.034767,0.033156,0.032833,0.031867,0.032189,0.032189,0.032511,0.032511,0.033156,0.031222,0.033478,0.031867,0.032189,20
82,0.030578,0.031867,0.0309,0.033478,0.032833,0.032189,0.0309,0.032189,0.031544,0.031544,0.033156,0.030578,0.032833,0.032511,0.032189,0.032511,0.032189,0.032833,0.032833,0.031867,0.33056,1.087766,1.422225,1.544345,1.584944,1.600733,1.602666,1.605244,1.601377,1.602988,1.599444,1.600411,1.596866,1.595255,1.594933,1.591066,1.593,1.589133,1.590744,1.587844,1.589777,1.585266,1.586233,1.584622,1.5843,1.581722,1.578822,1.580755,1.577855,1.578822,1.138676,0.313483,0.114032,0.062799,0.0454,0.038633,0.035411,0.033156,0.033156,0.032189,0.033156,0.033156,0.0338,0.033156,0.032189,0.033156,0.032511,0.031867,0.032511,0.033478,20
83,0.032511,0.032511,0.031544,0.031867,0.032189,0.032833,0.031867,0.032511,0.0309,0.032189,0.031867,0.032511,0.031544,0.031544,0.0338,0.031867,0.032511,0.032511,0.032511,0.032189,0.250329,1.036212,1.406759,1.537579,1.584944,1.599122,1.600733,1.604599,1.601055,1.602344,1.599766,1.600088,1.596222,1.597511,1.594611,1.595577,1.590422,1.593,1.589777,1.591389,1.586233,1.588489,1.584622,1.585911,1.5814,1.585911,1.581078,1.582689,1.579144,1.580433,1.174764,0.323149,0.117898,0.063122,0.045077,0.037989,0.036378,0.035411,0.033156,0.034122,0.032189,0.033478,0.032833,0.031867,0.033156,0.032189,0.032511,0.032833,0.032511,0.031867,20
84,0.033156,0.032189,0.033478,0.032511,0.031222,0.0309,0.032189,0.032833,0.032833,0.032189,0.032833,0.032189,0.0309,0.031867,0.032189,0.031867,0.035089,0.028967,0.034122,0.0309,0.277395,1.057478,1.411592,1.54209,1.584622,1.602344,1.605566,1.604599,1.603955,1.600733,1.601699,1.598477,1.598799,1.596544,1.596866,1.593644,1.593644,1.591066,1.592355,1.592355,1.588166,1.589455,1.585589,1.5872,1.583011,1.584944,1.5814,1.582366,1.577855,1.580755,1.063922,0.294794,0.110809,0.059899,0.044755,0.037989,0.035089,0.034444,0.033478,0.033156,0.032833,0.033156,0.032511,0.032189,0.032511,0.032189,0.032189,0.031544,0.032833,0.031544,20
85,0.031867,0.032189,0.031867,0.031867,0.031867,0.032511,0.031867,0.031222,0.032511,0.032833,0.032511,0.032189,0.031867,0.032511,0.031222,0.033156,0.032189,0.031544,0.032511,0.0309,0.326694,1.086799,1.424481,1.545312,1.588811,1.599444,1.606855,1.604277,1.607177,1.602022,1.604922,1.601055,1.597188,1.598155,1.595255,1.596544,1.592355,1.595577,1.591389,1.587844,1.589777,1.587844,1.588811,1.585911,1.5872,1.583978,1.585911,1.582044,1.578178,1.580111,1.157042,0.31896,0.115643,0.063766,0.046044,0.038633,0.035089,0.0338,0.034122,0.032833,0.032833,0.034767,0.032833,0.032511,0.032833,0.032833,0.032511,0.032189,0.032189,0.032833,20
86,0.031544,0.032833,0.032833,0.032189,0.031867,0.031544,0.032511,0.032833,0.032511,0.031867,0.032511,0.031867,0.032189,0.032189,0.031222,0.033156,0.031867,0.032189,0.032189,0.031867,0.280939,1.059411,1.415137,1.540801,1.588489,1.599444,1.608144,1.605566,1.604277,1.604277,1.601055,1.601699,1.598477,1.600411,1.596222,1.598155,1.593644,1.596544,1.592033,1.594288,1.589455,1.589777,1.588489,1.5872,1.585911,1.5843,1.583333,1.582044,1.582366,1.577855,0.894115,0.253873,0.099532,0.057966,0.043466,0.038311,0.035411,0.034444,0.0338,0.033156,0.032833,0.032189,0.032511,0.033156,0.0338,0.032511,0.032511,0.031867,0.032189,0.032511,20
87,0.032189,0.031867,0.032511,0.032833,0.033156,0.032511,0.032511,0.031544,0.032189,0.032189,0.032833,0.031867,0.032511,0.031867,0.032189,0.031867,0.032833,0.031867,0.032189,0.031544,0.233573,1.026545,1.404504,1.537901,1.588811,1.601055,1.609755,1.605244,1.60911,1.604599,1.605888,1.601377,1.602988,1.599122,1.600733,1.595577,1.598477,1.593966,1.595577,1.591389,1.593644,1.589777,1.588811,1.587844,1.586233,1.586233,1.583011,1.5843,1.5814,1.582366,1.086477,0.301239,0.11242,0.06151,0.0454,0.038633,0.037022,0.032833,0.032511,0.034122,0.033478,0.032189,0.032833,0.031867,0.032833,0.032833,0.032833,0.032511,0.032189,0.031867,20
88,0.032189,0.032511,0.031544,0.031544,0.032189,0.032189,0.031867,0.033156,0.032189,0.031867,0.032189,0.031544,0.032189,0.032511,0.033156,0.032511,0.032511,0.031867,0.033156,0.032189,0.196196,0.999157,1.390971,1.536934,1.585589,1.604277,1.605888,1.610077,1.606855,1.607499,1.60621,1.605244,1.602344,1.597833,1.599444,1.596866,1.597833,1.594611,1.597511,1.593,1.591066,1.592033,1.588489,1.589777,1.586555,1.587844,1.585266,1.587522,1.583655,1.5843,1.299784,0.355693,0.124342,0.064733,0.047011,0.039278,0.035089,0.034444,0.033156,0.034122,0.033478,0.031867,0.033156,0.032189,0.032511,0.033156,0.032189,0.032511,0.033156,0.032511,20
